date,sleep_hours
2018-04-04,12.533333333333333
2018-04-05,12.466666666666667
2018-04-06,12.733333333333333
2018-04-07,11.633333333333333
2018-04-08,12.133333333333333
2018-04-09,7.066666666666666
2018-04-10,14.6
2018-04-11,14.2
2018-04-12,11.333333333333334
2018-04-13,10.466666666666667
2018-04-14,15.766666666666667
2018-04-15,13.0
2018-04-16,11.7
2018-04-17,14.566666666666666
2018-04-18,12.633333333333333
2018-04-19,10.6
2018-04-20,11.9
2018-04-21,14.666666666666666
2018-04-22,15.5
2018-04-23,10.0
2018-04-24,13.8
2018-04-25,11.9
2018-04-26,15.0
2018-04-27,14.4
2018-04-28,12.0
2018-04-29,15.433333333333334
2018-04-30,13.066666666666666
2018-05-01,13.866666666666667
2018-05-02,12.133333333333333
2018-05-03,13.533333333333333
2018-05-04,12.0
2018-05-05,12.233333333333333
2018-05-06,12.5
2018-05-07,12.7
2018-05-08,12.8
2018-05-09,10.533333333333333
2018-05-10,14.466666666666667
2018-05-11,12.7
2018-05-12,16.966666666666665
2018-05-13,13.233333333333333
2018-05-14,10.1
2018-05-15,15.233333333333333
2018-05-16,11.333333333333334
2018-05-17,11.466666666666667
2018-05-18,11.866666666666667
2018-05-19,13.866666666666667
2018-05-20,8.733333333333333
2018-05-21,17.433333333333334
2018-05-22,11.9
2018-05-23,15.133333333333333
2018-05-24,12.466666666666667
2018-05-26,15.033333333333333
2018-05-27,11.4
2018-05-28,11.9
2018-05-29,13.9
2018-05-30,8.4
2018-05-31,13.133333333333333
2018-06-01,11.733333333333333
2018-06-02,13.366666666666667
2018-06-03,13.066666666666666
2018-06-04,11.533333333333333
2018-06-05,13.566666666666666
2018-06-06,12.8
2018-06-07,15.5
2018-06-08,11.966666666666667
2018-06-09,10.033333333333333
2018-06-10,15.066666666666666
2018-06-11,11.633333333333333
2018-06-12,13.5
2018-06-16,6.316666666666666
2018-06-17,6.466666666666667
2018-06-18,6.75
2018-06-19,6.283333333333333
2018-06-20,6.633333333333334
2018-06-21,6.6
2018-06-22,5.5
2018-06-23,5.766666666666667
2018-06-24,6.733333333333333
2018-06-25,6.583333333333333
2018-06-26,5.9
2018-06-27,6.516666666666667
2018-06-28,5.666666666666667
2018-06-29,6.35
2018-06-30,8.85
2018-07-01,6.883333333333334
2018-07-02,5.85
2018-07-03,7.383333333333334
2018-07-04,6.033333333333333
2018-07-05,6.7
2018-07-06,5.533333333333333
2018-07-07,6.916666666666667
2018-07-08,7.866666666666666
2018-07-09,6.6
2018-07-10,6.2
2018-07-11,6.55
2018-07-12,6.216666666666667
2018-07-13,5.783333333333333
2018-07-14,8.216666666666667
2018-07-15,5.116666666666666
2018-07-16,6.3
2018-07-17,7.266666666666667
2018-07-18,7.983333333333333
2018-07-19,7.716666666666667
2018-07-20,6.083333333333333
2018-07-21,8.716666666666667
2018-07-22,7.516666666666667
2018-07-23,6.216666666666667
2018-07-24,6.9
2018-07-25,6.383333333333334
2018-07-26,7.083333333333333
2018-07-27,7.216666666666667
2018-07-28,7.316666666666666
2018-07-29,7.183333333333334
2018-07-30,6.783333333333333
2018-07-31,6.883333333333334
2018-08-01,6.15
2018-08-02,6.883333333333334
2018-08-03,7.083333333333333
2018-08-04,7.483333333333333
2018-08-05,6.933333333333334
2018-08-06,5.8
2018-08-07,6.016666666666667
2018-08-08,6.7
2018-08-09,6.7
2018-08-10,7.2
2018-08-11,6.75
2018-08-12,7.05
2018-08-13,6.166666666666667
2018-08-14,4.7
2018-08-15,5.933333333333334
2018-08-16,6.533333333333333
2018-08-17,6.516666666666667
2018-08-18,8.666666666666666
2018-08-19,6.0
2018-08-20,6.183333333333334
2018-08-21,5.783333333333333
2018-08-22,7.233333333333333
2018-08-23,6.466666666666667
2018-08-24,6.55
2018-08-25,7.783333333333333
2018-08-26,7.283333333333333
2018-08-27,6.25
2018-08-28,6.783333333333333
2018-08-29,6.683333333333334
2018-08-30,7.133333333333334
2018-08-31,6.65
2018-09-01,6.966666666666667
2018-09-02,8.216666666666667
2018-09-03,6.983333333333333
2018-09-04,7.7
2018-09-05,6.416666666666667
2018-09-06,5.866666666666666
2018-09-07,6.733333333333333
2018-09-08,6.05
2018-09-09,7.766666666666667
2018-09-10,6.683333333333334
2018-09-11,6.0
2018-09-12,6.383333333333334
2018-09-13,6.433333333333334
2018-09-14,6.466666666666667
2018-09-15,6.666666666666667
2018-09-16,6.233333333333333
2018-09-17,7.016666666666667
2018-09-18,6.616666666666666
2018-09-19,5.15
2018-09-20,6.05
2018-09-21,5.583333333333333
2018-09-22,7.583333333333333
2018-09-23,7.066666666666666
2018-09-24,7.033333333333333
2018-09-25,2.8666666666666667
2018-09-26,4.516666666666667
2018-09-27,7.083333333333333
2018-09-28,6.916666666666667
2018-09-29,8.683333333333334
2018-09-30,7.866666666666666
2018-10-01,6.716666666666667
2018-10-02,6.833333333333333
2018-10-03,6.25
2018-10-04,7.116666666666666
2018-10-05,7.733333333333333
2018-10-06,5.933333333333334
2018-10-07,7.483333333333333
2018-10-08,6.883333333333334
2018-10-09,5.75
2018-10-10,7.5
2018-10-11,5.783333333333333
2018-10-12,7.633333333333334
2018-10-13,7.0
2018-10-14,7.6
2018-10-15,6.983333333333333
2018-10-16,6.916666666666667
2018-10-17,7.883333333333334
2018-10-18,6.633333333333334
2018-10-19,6.533333333333333
2018-10-20,7.85
2018-10-21,7.533333333333333
2018-10-22,7.433333333333334
2018-10-23,7.583333333333333
2018-10-24,6.783333333333333
2018-10-25,5.816666666666666
2018-10-26,7.216666666666667
2018-10-27,6.266666666666667
2018-10-28,7.55
2018-10-29,6.25
2018-10-30,5.783333333333333
2018-10-31,6.533333333333333
2018-11-01,7.133333333333334
2018-11-02,6.816666666666666
2018-11-03,6.25
2018-11-04,8.05
2018-11-05,6.583333333333333
2018-11-06,6.633333333333334
2018-11-07,6.116666666666666
2018-11-08,7.616666666666666
2018-11-09,6.616666666666666
2018-11-10,6.833333333333333
2018-11-11,8.716666666666667
2018-11-12,6.85
2018-11-13,6.95
2018-11-14,5.566666666666666
2018-11-15,6.5
2018-11-16,6.416666666666667
2018-11-17,7.433333333333334
2018-11-18,6.733333333333333
2018-11-19,5.766666666666667
2018-11-20,5.683333333333334
2018-11-21,6.3
2018-11-22,7.833333333333333
2018-11-23,5.25
2018-11-24,7.933333333333334
2018-11-25,6.45
2018-11-26,4.733333333333333
2018-11-27,5.333333333333333
2018-11-28,7.483333333333333
2018-11-29,7.366666666666666
2018-11-30,7.383333333333334
2018-12-01,7.783333333333333
2018-12-04,8.116666666666667
2018-12-05,6.383333333333334
2018-12-06,6.366666666666666
2018-12-07,7.05
2018-12-08,7.266666666666667
2018-12-09,7.4
2018-12-10,5.15
2018-12-11,7.566666666666666
2018-12-12,7.083333333333333
2018-12-13,6.866666666666666
2018-12-14,6.55
2018-12-15,6.9
2018-12-16,6.633333333333334
2018-12-17,4.1
2018-12-18,5.4
2018-12-19,6.966666666666667
2018-12-20,6.816666666666666
2018-12-21,6.6
2018-12-22,5.716666666666667
2018-12-23,7.683333333333334
2018-12-30,7.633333333333334
2019-01-01,4.8
2019-01-02,7.6
2019-01-03,7.3
2019-01-04,7.0
2019-01-05,7.233333333333333
2019-01-06,6.533333333333333
2019-01-07,5.75
2019-01-08,5.95
2019-01-09,6.066666666666666
2019-01-10,5.733333333333333
2019-01-11,7.1
2019-01-12,8.333333333333334
2019-01-13,7.6
2019-01-14,7.05
2019-01-15,5.433333333333334
2019-01-16,6.866666666666666
2019-01-17,6.75
2019-01-18,7.083333333333333
2019-01-19,7.9
2019-01-20,6.383333333333334
2019-01-21,5.85
2019-01-22,5.35
2019-01-23,6.633333333333334
2019-01-24,6.466666666666667
2019-01-25,6.25
2019-01-26,5.216666666666667
2019-01-27,8.85
2019-01-28,6.866666666666666
2019-01-29,6.25
2019-01-30,6.5
2019-01-31,6.516666666666667
2019-02-01,5.3
2019-02-02,7.183333333333334
2019-02-03,6.2
2019-02-04,7.116666666666666
2019-02-05,6.5
2019-02-06,6.7
2019-02-07,6.733333333333333
2019-02-08,6.666666666666667
2019-02-09,7.416666666666667
2019-02-10,6.616666666666666
2019-02-11,6.1
2019-02-12,5.633333333333334
2019-02-13,6.6
2019-02-14,5.483333333333333
2019-02-15,4.883333333333334
2019-02-16,6.183333333333334
2019-02-17,7.566666666666666
2019-02-18,5.5
2019-02-19,6.366666666666666
2019-02-20,6.7
2019-02-21,4.066666666666666
2019-02-22,8.133333333333333
2019-02-23,7.583333333333333
2019-02-24,7.566666666666666
2019-02-25,6.0
2019-02-26,6.95
2019-02-27,4.933333333333334
2019-02-28,5.916666666666667
2019-03-01,6.65
2019-03-02,6.0
2019-03-03,5.833333333333333
2019-03-04,6.666666666666667
2019-03-05,6.983333333333333
2019-03-06,6.483333333333333
2019-03-07,6.516666666666667
2019-03-08,7.233333333333333
2019-03-09,5.416666666666667
2019-03-10,4.6
2019-03-11,8.05
2019-03-12,6.583333333333333
2019-03-13,6.766666666666667
2019-03-14,6.166666666666667
2019-03-15,7.583333333333333
2019-03-16,6.8
2019-03-17,7.583333333333333
2019-03-18,4.85
2019-03-19,5.416666666666667
2019-03-20,6.233333333333333
2019-03-21,5.966666666666667
2019-03-22,5.016666666666667
2019-03-23,6.666666666666667
2019-03-24,7.316666666666666
2019-03-25,6.333333333333333
2019-03-26,5.5
2019-03-27,6.383333333333334
2019-03-28,7.233333333333333
2019-03-29,7.65
2019-03-30,5.9
2019-03-31,7.55
2019-04-01,6.533333333333333
2019-04-02,6.8
2019-04-03,6.666666666666667
2019-04-04,6.9
2019-04-05,5.9
2019-04-06,6.383333333333334
2019-04-07,6.583333333333333
2019-04-08,3.4833333333333334
2019-04-09,6.166666666666667
2019-04-10,7.033333333333333
2019-04-11,7.133333333333334
2019-04-12,6.3
2019-04-13,8.5
2019-04-14,7.0
2019-04-15,6.316666666666666
2019-04-16,6.4
2019-04-17,6.683333333333334
2019-04-18,6.516666666666667
2019-04-19,7.116666666666666
2019-04-20,7.133333333333334
2019-04-21,6.7
2019-04-24,6.833333333333333
2019-04-25,6.233333333333333
2019-04-26,6.45
2019-04-27,6.633333333333334
2019-04-28,5.683333333333334
2019-04-29,5.8
2019-04-30,5.45
2019-05-01,6.833333333333333
2019-05-02,6.4
2019-05-03,6.4
2019-05-04,4.166666666666667
2019-05-05,7.583333333333333
2019-05-06,6.333333333333333
2019-05-07,6.833333333333333
2019-05-08,6.7
2019-05-09,6.666666666666667
2019-05-10,6.35
2019-05-11,5.616666666666666
2019-05-12,7.266666666666667
2019-05-13,6.233333333333333
2019-05-14,5.716666666666667
2019-05-15,6.966666666666667
2019-05-16,6.833333333333333
2019-05-17,7.233333333333333
2019-05-18,6.266666666666667
2019-05-19,6.6
2019-05-20,6.766666666666667
2019-05-21,6.0
2019-05-22,7.133333333333334
2019-05-23,6.416666666666667
2019-05-24,6.016666666666667
2019-05-27,5.616666666666666
2019-05-28,6.3
2019-05-29,6.116666666666666
2019-05-30,6.766666666666667
2019-05-31,6.5
2019-06-01,6.433333333333334
2019-06-02,6.433333333333334
2019-06-03,4.8
2019-06-04,6.266666666666667
2019-06-05,5.433333333333334
2019-06-06,5.833333333333333
2019-06-07,5.666666666666667
2019-06-08,6.483333333333333
2019-06-09,6.383333333333334
2019-06-10,6.233333333333333
2019-06-11,6.083333333333333
2019-06-12,7.05
2019-06-13,6.5
2019-06-14,5.6
2019-06-15,6.183333333333334
2019-06-16,6.95
2019-06-17,6.9
2019-06-18,7.333333333333333
2019-06-19,6.6
2019-06-20,6.066666666666666
2019-06-21,6.55
2019-06-22,7.416666666666667
2019-06-23,7.15
2019-06-24,7.133333333333334
2019-06-25,5.583333333333333
2019-06-26,5.083333333333333
2019-06-27,7.916666666666667
2019-06-28,6.383333333333334
2019-06-29,5.75
2019-06-30,6.516666666666667
2019-07-01,6.383333333333334
2019-07-02,5.833333333333333
2019-07-03,7.116666666666666
2019-07-04,7.566666666666666
2019-07-05,5.283333333333333
2019-07-06,5.783333333333333
2019-07-07,6.4
2019-07-08,6.966666666666667
2019-07-09,7.466666666666667
2019-07-10,7.466666666666667
2019-07-11,5.233333333333333
2019-07-12,5.683333333333334
2019-07-13,5.7
2019-07-14,8.466666666666667
2019-07-15,5.816666666666666
2019-07-16,5.65
2019-07-17,7.116666666666666
2019-07-18,7.25
2019-07-19,5.466666666666667
2019-07-20,6.316666666666666
2019-07-21,6.8
2019-07-22,6.716666666666667
2019-07-23,7.616666666666666
2019-07-24,6.966666666666667
2019-07-25,7.15
2019-07-26,6.5
2019-07-27,7.316666666666666
2019-07-28,5.716666666666667
2019-07-29,5.983333333333333
2019-07-30,7.3
2019-07-31,5.416666666666667
2019-08-01,7.833333333333333
2019-08-02,5.4
2019-08-03,7.966666666666667
2019-08-04,5.783333333333333
2019-08-05,6.233333333333333
2019-08-06,6.2
2019-08-07,7.05
2019-08-09,6.916666666666667
2019-08-10,7.366666666666666
2019-08-11,7.6
2019-08-12,6.4
2019-08-13,6.616666666666666
2019-08-14,8.7
2019-08-15,6.8
2019-08-16,3.466666666666667
2019-08-17,7.5
2019-08-18,6.266666666666667
2019-08-19,7.45
2019-08-20,6.833333333333333
2019-08-21,6.716666666666667
2019-08-22,7.883333333333334
2019-08-23,7.916666666666667
2019-08-24,7.45
2019-08-25,6.783333333333333
2019-08-26,7.45
2019-08-27,6.533333333333333
2019-08-28,7.016666666666667
2019-08-29,7.75
2019-08-30,6.516666666666667
2019-08-31,7.083333333333333
2019-09-01,7.016666666666667
2019-09-02,6.983333333333333
2019-09-03,6.766666666666667
2019-09-04,6.983333333333333
2019-09-05,7.966666666666667
2019-09-06,6.433333333333334
2019-09-07,6.666666666666667
2019-09-08,7.216666666666667
2019-09-09,6.733333333333333
2019-09-10,8.166666666666666
2019-09-11,6.066666666666666
2019-09-12,6.333333333333333
2019-09-13,7.15
2019-09-14,7.15
2019-09-15,7.666666666666667
2019-09-16,5.933333333333334
2019-09-17,6.716666666666667
2019-09-18,7.383333333333334
2019-09-19,8.3
2019-09-20,6.8
2019-09-21,5.916666666666667
2019-09-22,8.466666666666667
2019-09-23,6.016666666666667
2019-09-24,5.516666666666667
2019-09-25,5.483333333333333
2019-09-26,7.366666666666666
2019-09-27,6.816666666666666
2019-09-28,7.9
2019-09-29,8.0
2019-09-30,5.35
2019-10-01,6.466666666666667
2019-10-02,6.35
2019-10-03,5.7
2019-10-04,6.5
2019-10-05,5.766666666666667
2019-10-06,6.516666666666667
2019-10-07,7.166666666666667
2019-10-08,5.533333333333333
2019-10-09,6.0
2019-10-10,5.95
2019-10-11,3.8666666666666667
2019-10-12,6.316666666666666
2019-10-13,6.55
2019-10-14,6.35
2019-10-15,4.183333333333334
2019-10-16,5.316666666666666
2019-10-17,6.183333333333334
2019-10-18,7.016666666666667
2019-10-19,6.483333333333333
2019-10-20,6.833333333333333
2019-10-21,5.5
2019-10-22,6.366666666666666
2019-10-23,5.233333333333333
2019-10-24,6.316666666666666
2019-10-25,6.333333333333333
2019-10-26,7.65
2019-10-27,9.533333333333333
2019-10-28,4.15
2019-10-29,4.966666666666667
2019-10-30,6.85
2019-10-31,6.8
2019-11-01,6.216666666666667
2019-11-02,6.6
2019-11-03,4.516666666666667
2019-11-04,7.966666666666667
2019-11-05,7.066666666666666
2019-11-06,6.516666666666667
2019-11-07,7.483333333333333
2019-11-08,7.283333333333333
2019-11-09,6.816666666666666
2019-11-10,7.033333333333333
2019-11-11,5.266666666666667
2019-11-12,6.316666666666666
2019-11-13,6.216666666666667
2019-11-14,5.866666666666666
2019-11-15,7.433333333333334
2019-11-16,6.333333333333333
2019-11-17,7.216666666666667
2019-11-18,5.683333333333334
2019-11-19,6.666666666666667
2019-11-20,5.75
2019-11-21,4.05
2019-11-22,6.683333333333334
2019-11-23,6.183333333333334
2019-11-24,7.516666666666667
2019-11-25,5.75
2019-11-26,4.0
2019-11-27,5.966666666666667
2019-11-28,6.75
2019-11-29,5.083333333333333
2019-11-30,7.5
2019-12-01,7.816666666666666
2019-12-02,5.916666666666667
2019-12-03,6.95
2019-12-04,6.083333333333333
2019-12-05,6.766666666666667
2019-12-06,6.7
2019-12-07,9.816666666666666
2019-12-08,6.783333333333333
2019-12-09,4.05
2019-12-10,6.05
2019-12-11,5.583333333333333
2019-12-12,5.8
2019-12-13,7.466666666666667
2019-12-14,7.5
2019-12-15,4.383333333333334
2019-12-16,6.9
2019-12-17,6.616666666666666
2019-12-18,6.066666666666666
2019-12-19,6.816666666666666
2019-12-20,6.683333333333334
2019-12-21,7.333333333333333
2019-12-22,7.433333333333334
2019-12-23,7.183333333333334
2019-12-24,5.95
2019-12-25,6.233333333333333
2019-12-26,6.233333333333333
2019-12-27,6.85
2019-12-28,6.633333333333334
2019-12-29,6.2
2019-12-30,5.5
2019-12-31,8.083333333333334
2020-01-01,4.933333333333334
2020-01-02,5.766666666666667
2020-01-03,6.983333333333333
2020-01-04,7.45
2020-01-05,6.3
2020-01-06,6.15
2020-01-07,7.033333333333333
2020-01-08,6.316666666666666
2020-01-09,5.916666666666667
2020-01-10,4.266666666666667
2020-01-11,6.933333333333334
2020-01-12,7.983333333333333
2020-01-13,5.183333333333334
2020-01-14,3.5833333333333335
2020-01-15,5.616666666666666
2020-01-16,7.983333333333333
2020-01-17,7.816666666666666
2020-01-18,6.166666666666667
2020-01-19,6.316666666666666
2020-01-20,8.116666666666667
2020-01-21,8.2
2020-01-22,7.216666666666667
2020-01-23,5.966666666666667
2020-01-24,5.8
2020-01-25,6.883333333333334
2020-01-26,7.3
2020-01-27,7.9
2020-01-28,7.216666666666667
2020-01-29,6.566666666666666
2020-01-30,7.05
2020-01-31,6.266666666666667
2020-02-01,7.083333333333333
2020-02-02,6.916666666666667
2020-02-03,7.15
2020-02-04,6.366666666666666
2020-02-05,6.516666666666667
2020-02-06,7.05
2020-02-07,7.533333333333333
2020-02-08,7.25
2020-02-09,7.116666666666666
2020-02-10,7.266666666666667
2020-02-11,5.95
2020-02-12,6.583333333333333
2020-02-13,6.883333333333334
2020-02-14,6.233333333333333
2020-02-15,7.466666666666667
2020-02-16,7.683333333333334
2020-02-17,1.65
2020-02-18,5.666666666666667
2020-02-19,8.383333333333333
2020-02-20,7.966666666666667
2020-02-21,7.066666666666666
2020-02-22,7.483333333333333
2020-02-23,6.25
2020-02-24,6.366666666666666
2020-02-25,5.65
2020-02-26,6.733333333333333
2020-02-27,7.183333333333334
2020-02-28,6.216666666666667
2020-02-29,7.633333333333334
2020-03-01,5.866666666666666
2020-03-02,6.5
2020-03-03,5.416666666666667
2020-03-04,8.033333333333333
2020-03-05,5.866666666666666
2020-03-06,9.016666666666667
2020-03-08,6.966666666666667
2020-03-09,7.45
2020-03-10,6.2
2020-03-11,7.266666666666667
2020-03-12,7.716666666666667
2020-03-13,7.316666666666666
2020-03-14,7.933333333333334
2020-03-15,8.433333333333334
2020-03-16,6.45
2020-03-17,7.466666666666667
2020-03-18,5.65
2020-03-19,7.033333333333333
2020-03-20,7.55
2020-03-21,7.016666666666667
2020-03-22,6.266666666666667
2020-03-23,6.95
2020-03-24,6.85
2020-03-25,7.433333333333334
2020-03-26,7.683333333333334
2020-03-27,6.616666666666666
2020-03-28,6.45
2020-03-29,5.983333333333333
2020-03-30,6.6
2020-03-31,5.566666666666666
2020-04-01,7.583333333333333
2020-04-02,7.283333333333333
2020-04-03,6.183333333333334
2020-04-04,7.083333333333333
2020-04-05,6.416666666666667
2020-04-06,7.35
2020-04-07,5.85
2020-04-08,4.933333333333334
2020-04-09,5.85
2020-04-10,6.283333333333333
2020-04-11,5.75
2020-04-12,6.216666666666667
2020-04-13,4.866666666666666
2020-04-14,4.516666666666667
2020-04-15,6.266666666666667
2020-04-16,6.566666666666666
2020-04-17,6.233333333333333
2020-04-18,6.566666666666666
2020-04-19,6.916666666666667
2020-04-20,4.25
2020-04-21,6.183333333333334
2020-04-22,5.9
2020-04-23,7.483333333333333
2020-04-24,5.733333333333333
2020-04-25,6.483333333333333
2020-04-26,6.4
2020-04-27,7.266666666666667
2020-04-28,5.833333333333333
2020-04-29,5.35
2020-04-30,8.7
2020-05-01,5.5
2020-05-02,5.45
2020-05-03,6.183333333333334
2020-05-04,5.983333333333333
2020-05-05,7.483333333333333
2020-05-06,6.05
2020-05-07,7.666666666666667
2020-05-08,5.5
2020-05-09,6.5
2020-05-10,8.133333333333333
2020-05-11,7.733333333333333
2020-05-12,6.95
2020-05-13,6.1
2020-05-14,4.883333333333334
2020-05-15,6.833333333333333
2020-05-16,7.183333333333334
2020-05-17,7.566666666666666
2020-05-18,6.5
2020-05-19,6.066666666666666
2020-05-20,6.233333333333333
2020-05-21,7.266666666666667
2020-05-22,6.933333333333334
2020-05-23,7.783333333333333
2020-05-24,6.566666666666666
2020-05-25,5.8
2020-05-26,5.95
2020-05-27,6.916666666666667
2020-05-28,6.466666666666667
2020-05-29,6.883333333333334
2020-05-30,8.466666666666667
2020-05-31,6.616666666666666
2020-06-01,7.433333333333334
2020-06-02,6.833333333333333
2020-06-03,6.116666666666666
2020-06-04,7.333333333333333
2020-06-05,6.983333333333333
2020-06-06,6.25
2020-06-07,4.383333333333334
2020-06-08,6.383333333333334
2020-06-09,5.933333333333334
2020-06-10,7.133333333333334
2020-06-11,5.85
2020-06-13,7.233333333333333
2020-06-14,6.7
2020-06-15,6.766666666666667
2020-06-16,5.5
2020-06-17,8.783333333333333
2020-06-18,7.333333333333333
2020-06-19,6.916666666666667
2020-06-20,7.466666666666667
2020-06-21,8.266666666666667
2020-06-22,7.7
2020-06-23,5.766666666666667
2020-06-24,6.566666666666666
2020-06-25,6.916666666666667
2020-06-26,7.15
2020-06-27,6.916666666666667
2020-06-28,5.633333333333334
2020-06-29,6.383333333333334
2020-06-30,7.283333333333333
2020-07-01,6.083333333333333
2020-07-02,8.333333333333334
2020-07-03,7.783333333333333
2020-07-04,7.733333333333333
2020-07-05,7.183333333333334
2020-07-07,3.183333333333333
2020-07-08,7.316666666666666
2020-07-09,7.416666666666667
2020-07-10,7.033333333333333
2020-07-11,6.0
2020-07-12,6.95
2020-07-13,7.3
2020-07-14,7.15
2020-07-15,7.3
2020-07-16,9.583333333333334
2020-07-17,8.166666666666666
2020-07-18,6.716666666666667
2020-07-19,7.266666666666667
2020-07-20,4.766666666666667
2020-07-21,4.883333333333334
2020-07-22,6.433333333333334
2020-07-23,6.55
2020-07-24,7.233333333333333
2020-07-25,5.633333333333334
2020-07-26,7.483333333333333
2020-07-27,7.766666666666667
2020-07-28,6.966666666666667
2020-07-29,7.1
2020-07-30,7.35
2020-07-31,8.316666666666666
2020-08-01,6.533333333333333
2020-08-02,7.916666666666667
2020-08-03,5.666666666666667
2020-08-04,5.483333333333333
2020-08-05,7.1
2020-08-06,6.783333333333333
2020-08-07,6.95
2020-08-08,7.183333333333334
2020-08-09,6.216666666666667
2020-08-10,6.35
2020-08-11,7.25
2020-08-12,5.916666666666667
2020-08-13,5.183333333333334
2020-08-14,5.816666666666666
2020-08-15,6.533333333333333
2020-08-16,6.483333333333333
2020-08-17,6.2
2020-08-18,7.3
2020-08-19,7.85
2020-08-20,1.5
2020-08-21,4.533333333333333
2020-08-22,8.233333333333333
2020-08-23,6.216666666666667
2020-08-24,6.966666666666667
2020-08-25,6.966666666666667
2020-08-26,5.2
2020-08-27,8.083333333333334
2020-08-28,7.25
2020-08-29,6.816666666666666
2020-08-30,7.966666666666667
2020-08-31,8.3
2020-09-01,5.966666666666667
2020-09-02,5.866666666666666
2020-09-03,2.25
2020-09-04,6.566666666666666
2020-09-05,8.016666666666667
2020-09-06,6.333333333333333
2020-09-07,6.533333333333333
2020-09-08,7.133333333333334
2020-09-09,7.583333333333333
2020-09-10,3.95
2020-09-11,6.516666666666667
2020-09-12,7.666666666666667
2020-09-13,4.183333333333334
2020-09-14,4.233333333333333
2020-09-15,6.466666666666667
2020-09-16,6.85
2020-09-17,6.583333333333333
2020-09-18,5.183333333333334
2020-09-19,5.583333333333333
2020-09-21,7.5
2020-09-22,4.65
2020-09-26,7.216666666666667
2020-09-27,6.616666666666666
2020-09-28,6.95
2020-09-29,8.025
2020-09-30,7.616666666666666
2020-10-01,6.108333333333333
2020-10-02,6.775
2020-10-03,5.641666666666667
2020-10-04,6.466666666666667
2020-10-05,6.108333333333333
2020-10-06,5.375
2020-10-07,8.066666666666666
2020-10-08,6.508333333333334
2020-10-09,7.508333333333333
2020-10-10,6.241666666666667
2020-10-11,6.75
2020-10-12,6.15
2020-10-13,7.483333333333333
2020-10-14,7.341666666666667
2020-10-15,7.566666666666666
2020-10-16,6.266666666666667
2020-10-17,6.225
2020-10-18,6.966666666666666
2020-10-19,6.1
2020-10-20,6.05
2020-10-21,7.258333333333334
2020-10-22,7.2666666666666675
2020-10-23,7.333333333333334
2020-10-24,6.575
2020-10-25,6.800000000000001
2020-10-26,5.95
2020-10-27,6.141666666666667
2020-10-28,6.541666666666667
2020-10-29,6.533333333333333
2020-10-30,6.075
2020-10-31,6.35
2020-11-01,7.3916666666666675
2020-11-02,7.683333333333333
2020-11-03,7.141666666666667
2020-11-04,5.741666666666667
2020-11-05,6.075
2020-11-06,6.316666666666666
2020-11-07,6.625
2020-11-08,6.991666666666666
2020-11-09,7.233333333333333
2020-11-10,7.275
2020-11-11,5.783333333333333
2020-11-12,6.716666666666667
2020-11-13,6.550000000000001
2020-11-14,7.083333333333333
2020-11-15,6.933333333333334
2020-11-16,6.725
2020-11-17,6.725
2020-11-18,7.116666666666666
2020-11-19,7.283333333333333
2020-11-20,6.775
2020-11-21,7.266666666666667
2020-11-22,6.775
2020-11-23,8.558333333333334
2020-11-24,6.516666666666667
2020-11-25,6.208333333333334
2020-11-27,5.35
2020-11-28,5.991666666666666
2020-11-29,6.333333333333334
2020-11-30,6.258333333333334
2020-12-01,6.341666666666667
2020-12-02,6.283333333333333
2020-12-03,6.133333333333333
2020-12-04,5.466666666666667
2020-12-05,6.908333333333333
2020-12-06,6.983333333333333
2020-12-07,6.3500000000000005
2020-12-08,6.058333333333334
2020-12-09,6.066666666666666
2020-12-10,5.883333333333333
2020-12-11,5.841666666666667
2020-12-12,7.091666666666667
2020-12-13,6.541666666666666
2020-12-14,5.383333333333333
2020-12-15,5.508333333333333
2020-12-16,5.841666666666667
2020-12-17,5.6
2020-12-18,5.183333333333334
2020-12-19,5.816666666666666
2020-12-20,5.633333333333333
2020-12-21,6.583333333333334
2020-12-22,6.241666666666666
2020-12-23,7.058333333333334
2020-12-24,4.6000000000000005
2020-12-25,9.066666666666666
2020-12-26,6.358333333333333
2020-12-27,5.725
2020-12-28,5.266666666666667
2020-12-29,6.191666666666666
2020-12-30,6.266666666666667
2020-12-31,6.55
2021-01-01,6.333333333333333
2021-01-02,5.925
2021-01-03,5.858333333333333
2021-01-04,5.883333333333334
2021-01-05,6.141666666666667
2021-01-06,4.491666666666667
2021-01-07,6.708333333333333
2021-01-08,6.441666666666666
2021-01-09,6.283333333333333
2021-01-10,7.15
2021-01-11,6.533333333333333
2021-01-12,6.875
2021-01-13,6.6
2021-01-14,5.691666666666667
2021-01-15,5.491666666666667
2021-01-16,6.466666666666667
2021-01-17,8.633333333333333
2021-01-18,6.333333333333333
2021-01-19,6.216666666666668
2021-01-20,5.733333333333333
2021-01-21,7.966666666666667
2021-01-22,7.85
2021-01-23,6.708333333333334
2021-01-24,7.491666666666667
2021-01-25,6.408333333333333
2021-01-26,6.866666666666667
2021-01-27,5.158333333333333
2021-01-28,6.641666666666667
2021-01-29,8.008333333333333
2021-01-30,7.066666666666666
2021-01-31,6.75
2021-02-01,6.916666666666667
2021-02-02,5.7
2021-02-03,7.316666666666666
2021-02-04,6.091666666666667
2021-02-05,7.258333333333334
2021-02-06,7.1416666666666675
